id,name,state,state_abbr,state_fips,county_fips,totpop,popdensity,sqmi,poverty,diversity,bachelor
1038,Hopkins County,Kentucky,KY,21,107,45423,82,554,0.1931,28.4,0.1024
1039,Jackson County,Kentucky,KY,21,109,12955,37,347,0.274,7.7,0.0981
1040,Jefferson County,Kentucky,KY,21,111,782969,1969,398,0.1301,60.8,0.2206
1041,Jessamine County,Kentucky,KY,21,113,52991,304,175,0.1267,31.5,0.197
1042,Johnson County,Kentucky,KY,21,115,22680,86,264,0.2324,8.3,0.1033
1043,Kenton County,Kentucky,KY,21,117,169064,1029,164,0.1095,33.7,0.2178
1044,Knott County,Kentucky,KY,21,119,14251,40,353,0.2893,6.9,0.0835
1045,Knox County,Kentucky,KY,21,121,30193,78,388,0.3587,12.5,0.0745
1046,Larue County,Kentucky,KY,21,123,14867,56,264,0.1737,22.8,0.0576
1047,Laurel County,Kentucky,KY,21,125,62613,141,444,0.2253,14.6,0.1006
1048,Lawrence County,Kentucky,KY,21,127,16293,39,420,0.2618,8.1,0.0531
1049,Lee County,Kentucky,KY,21,129,7395,35,211,0.3429,14.5,0.0511
1050,Leslie County,Kentucky,KY,21,131,10513,26,404,0.2722,7.5,0.063
1051,Letcher County,Kentucky,KY,21,133,21548,64,339,0.303,7.9,0.0688
1052,Lewis County,Kentucky,KY,21,135,13080,26,495,0.2685,8.3,0.0595
1053,Lincoln County,Kentucky,KY,21,137,24275,72,336,0.2031,16.2,0.0895
1054,Livingston County,Kentucky,KY,21,139,8888,26,342,0.1652,17.3,0.0963
1055,Logan County,Kentucky,KY,21,141,27432,49,557,0.1833,28.3,0.1084
1056,Lyon County,Kentucky,KY,21,143,8680,34,257,0.1038,22.8,0.0963
1057,McCracken County,Kentucky,KY,21,145,67875,253,268,0.144,38.8,0.1673
1058,McCreary County,Kentucky,KY,21,147,16888,39,431,0.3347,21,0.0548
1059,McLean County,Kentucky,KY,21,149,9152,36,256,0.1315,12.4,0.0968
1060,Madison County,Kentucky,KY,21,151,92701,209,443,0.1753,29.2,0.2013
1061,Magoffin County,Kentucky,KY,21,153,11637,38,309,0.3215,6,0.0561
1062,Marion County,Kentucky,KY,21,155,19581,57,347,0.1797,29.7,0.0722
1063,Marshall County,Kentucky,KY,21,157,31659,93,340,0.1354,14.1,0.1233
1064,Martin County,Kentucky,KY,21,159,11287,49,231,0.2752,21,0.0995
1065,Mason County,Kentucky,KY,21,161,17120,70,246,0.1696,27.4,0.1177
1066,Meade County,Kentucky,KY,21,163,30003,93,324,0.1325,28.4,0.1229
1067,Menifee County,Kentucky,KY,21,165,6113,30,206,0.2484,9,0.097
1068,Mercer County,Kentucky,KY,21,167,22641,89,253,0.1393,24.7,0.1214
1069,Metcalfe County,Kentucky,KY,21,169,10286,35,291,0.205,15.3,0.0749
1070,Monroe County,Kentucky,KY,21,171,11338,34,332,0.2636,21.3,0.079
1071,Montgomery County,Kentucky,KY,21,173,28114,141,199,0.1849,22.7,0.1029
1072,Morgan County,Kentucky,KY,21,175,13726,36,384,0.2335,21.8,0.0692
1073,Muhlenberg County,Kentucky,KY,21,177,30928,65,479,0.1553,18.9,0.0895
1074,Nelson County,Kentucky,KY,21,179,46738,110,424,0.0857,25,0.1237
1075,Nicholas County,Kentucky,KY,21,181,7537,38,197,0.2015,13.2,0.0546
1076,Ohio County,Kentucky,KY,21,183,23772,40,596,0.1624,21.1,0.0816
1077,Oldham County,Kentucky,KY,21,185,67607,344,196,0.046,31.8,0.2765
1078,Owen County,Kentucky,KY,21,187,11278,32,354,0.149,16.6,0.0888
1079,Owsley County,Kentucky,KY,21,189,4051,20,198,0.3363,9.5,0.0852
1080,Pendleton County,Kentucky,KY,21,191,14644,52,282,0.2072,12.8,0.0797
1081,Perry County,Kentucky,KY,21,193,28473,83,343,0.237,12.9,0.0671
1082,Pike County,Kentucky,KY,21,195,58669,74,789,0.2587,11.4,0.0777
1083,Powell County,Kentucky,KY,21,197,13129,73,180,0.2594,11.4,0.1177
1084,Pulaski County,Kentucky,KY,21,199,65034,96,677,0.2417,19.6,0.1082
1085,Robertson County,Kentucky,KY,21,201,2193,22,100,0.2156,9,0.1381
1086,Rockcastle County,Kentucky,KY,21,203,16037,50,318,0.2293,10.3,0.0774
1087,Rowan County,Kentucky,KY,21,205,24662,86,286,0.2405,17.7,0.1331
1088,Russell County,Kentucky,KY,21,207,17991,64,283,0.227,20.8,0.0922
1089,Scott County,Kentucky,KY,21,209,57155,200,285,0.0927,35,0.1919
1090,Shelby County,Kentucky,KY,21,211,48065,125,386,0.097,47.3,0.1674
1091,Simpson County,Kentucky,KY,21,213,19594,83,236,0.1483,34.1,0.0997
1092,Spencer County,Kentucky,KY,21,215,19490,102,192,0.0683,19.7,0.1384
1093,Taylor County,Kentucky,KY,21,217,26023,94,277,0.1561,26.4,0.1168
1094,Todd County,Kentucky,KY,21,219,12243,33,377,0.1952,35,0.09
1095,Trigg County,Kentucky,KY,21,221,14061,29,481,0.1684,26.3,0.1217
1096,Trimble County,Kentucky,KY,21,223,8474,54,156,0.1359,15.3,0.0943
1097,Union County,Kentucky,KY,21,225,13668,38,363,0.1386,25.9,0.0708
1098,Warren County,Kentucky,KY,21,227,134554,246,548,0.1616,51.4,0.2166
1099,Washington County,Kentucky,KY,21,229,12027,40,301,0.1456,28.8,0.1053
1100,Wayne County,Kentucky,KY,21,231,19555,40,484,0.1969,21.6,0.0842
1101,Webster County,Kentucky,KY,21,233,13017,39,336,0.1849,32.3,0.0781
1102,Whitley County,Kentucky,KY,21,235,36712,83,445,0.237,16.2,0.1101
1103,Wolfe County,Kentucky,KY,21,237,6562,30,223,0.3802,7.3,0.0316
1104,Woodford County,Kentucky,KY,21,239,26871,140,192,0.0754,38.3,0.2098
1105,Acadia Parish,Louisiana,LA,22,001,57576,88,658,0.2231,41.1,0.1103
1106,Allen Parish,Louisiana,LA,22,003,22750,30,766,0.1964,54,0.0865
1107,Ascension Parish,Louisiana,LA,22,005,126500,418,303,0.0947,60.5,0.1953
1108,Assumption Parish,Louisiana,LA,22,007,21039,57,370,0.1981,53.8,0.0595
1109,Avoyelles Parish,Louisiana,LA,22,009,39693,46,866,0.2677,54.9,0.0877
1110,Beauregard Parish,Louisiana,LA,22,011,36549,31,1166,0.1504,37.9,0.1308
1111,Bienville Parish,Louisiana,LA,22,013,12981,16,822,0.2489,56.2,0.0886
1112,Bossier Parish,Louisiana,LA,22,015,128746,149,867,0.1615,61.5,0.1787
1113,Caddo Parish,Louisiana,LA,22,017,237848,254,937,0.2161,60.5,0.1574
1114,Calcasieu Parish,Louisiana,LA,22,019,216785,201,1076,0.1466,57,0.1608
1115,Caldwell Parish,Louisiana,LA,22,021,9645,18,541,0.2604,37.9,0.1172
1116,Cameron Parish,Louisiana,LA,22,023,5617,4,1409,0.065,19.7,0.0949
1117,Catahoula Parish,Louisiana,LA,22,025,8906,12,739,0.2412,58.7,0.1025
1118,Claiborne Parish,Louisiana,LA,22,027,14170,19,767,0.3245,58,0.0886
1119,Concordia Parish,Louisiana,LA,22,029,18687,25,747,0.2439,56.1,0.1086
1120,De Soto Parish,Louisiana,LA,22,031,26812,30,895,0.2118,57.2,0.103
1121,East Baton Rouge Parish,Louisiana,LA,22,033,456781,971,470,0.1657,66,0.2325
1122,East Carroll Parish,Louisiana,LA,22,035,7459,17,443,0.4171,45.7,0.0757
1123,East Feliciana Parish,Louisiana,LA,22,037,19539,43,456,0.137,53.9,0.1009
1124,Evangeline Parish,Louisiana,LA,22,039,32350,48,680,0.27,53.6,0.0972
1125,Franklin Parish,Louisiana,LA,22,041,19774,31,635,0.2423,50.8,0.0863
1126,Grant Parish,Louisiana,LA,22,043,22169,33,665,0.1657,41.9,0.0657
1127,Iberia Parish,Louisiana,LA,22,045,69929,113,621,0.1975,62.2,0.106
1128,Iberville Parish,Louisiana,LA,22,047,30241,46,653,0.1897,60.6,0.1111
1129,Jackson Parish,Louisiana,LA,22,049,15031,26,580,0.201,52.6,0.1062
1130,Jefferson Parish,Louisiana,LA,22,051,440781,1370,322,0.1546,76.5,0.193
1131,Jefferson Davis Parish,Louisiana,LA,22,053,32250,49,656,0.1773,40,0.1186
1132,Lafayette Parish,Louisiana,LA,22,055,241753,898,269,0.1663,59.3,0.2446
1133,Lafourche Parish,Louisiana,LA,22,057,97557,85,1153,0.1643,50.1,0.1282
1134,LaSalle Parish,Louisiana,LA,22,059,14791,22,663,0.1641,52,0.1052
1135,Lincoln Parish,Louisiana,LA,22,061,48396,103,472,0.2586,59.2,0.227
1136,Livingston Parish,Louisiana,LA,22,063,142282,218,653,0.114,40.6,0.1543
1137,Madison Parish,Louisiana,LA,22,065,10017,15,651,0.3046,51.4,0.0911
1138,Morehouse Parish,Louisiana,LA,22,067,25629,32,806,0.3018,56.4,0.1172
1139,Natchitoches Parish,Louisiana,LA,22,069,37515,29,1300,0.266,60.8,0.1214
1140,Orleans Parish,Louisiana,LA,22,071,383997,2095,183,0.2399,65.5,0.2282
1141,Ouachita Parish,Louisiana,LA,22,073,160368,254,632,0.2412,59.2,0.1754
1142,Plaquemines Parish,Louisiana,LA,22,075,23515,23,1042,0.1793,65.7,0.1517
1143,Pointe Coupee Parish,Louisiana,LA,22,077,20758,35,590,0.2349,55.2,0.1269
1144,Rapides Parish,Louisiana,LA,22,079,130023,96,1362,0.1853,58.3,0.1417
1145,Red River Parish,Louisiana,LA,22,081,7620,19,402,0.2343,57.1,0.0926
1146,Richland Parish,Louisiana,LA,22,083,20043,36,564,0.2645,54.1,0.0793
1147,Sabine Parish,Louisiana,LA,22,085,22155,22,1012,0.224,53.6,0.0948
1148,St. Bernard Parish,Louisiana,LA,22,087,43764,92,476,0.2154,70.5,0.0952
1149,St. Charles Parish,Louisiana,LA,22,089,52549,177,297,0.101,59.9,0.2049
1150,St. Helena Parish,Louisiana,LA,22,091,10920,27,410,0.2779,55.9,0.1093
1151,St. James Parish,Louisiana,LA,22,093,20192,80,253,0.1363,55.1,0.1279
1152,St. John the Baptist Parish,Louisiana,LA,22,095,42477,171,249,0.1465,62.7,0.1205
1153,St. Landry Parish,Louisiana,LA,22,097,82540,88,939,0.2679,57.2,0.1104
1154,St. Martin Parish,Louisiana,LA,22,099,51767,64,810,0.1758,53.5,0.1211
1155,St. Mary Parish,Louisiana,LA,22,101,49406,74,667,0.2237,67.3,0.0765
1156,St. Tammany Parish,Louisiana,LA,22,103,264570,304,869,0.1169,51.6,0.2346
1157,Tangipahoa Parish,Louisiana,LA,22,105,133157,167,797,0.1814,58.6,0.1514
1158,Tensas Parish,Louisiana,LA,22,107,4147,7,641,0.2676,54.1,0.0919
1159,Terrebonne Parish,Louisiana,LA,22,109,109580,80,1379,0.187,60.9,0.1221
1160,Union Parish,Louisiana,LA,22,111,21107,23,905,0.2519,52.9,0.14
1161,Vermilion Parish,Louisiana,LA,22,113,57359,48,1203,0.1747,43,0.1086
1162,Vernon Parish,Louisiana,LA,22,115,48750,36,1340,0.1821,54.4,0.1371
1163,Washington Parish,Louisiana,LA,22,117,45463,67,676,0.2523,51.9,0.0845
1164,Webster Parish,Louisiana,LA,22,119,36967,60,615,0.2692,53.3,0.1175
1165,West Baton Rouge Parish,Louisiana,LA,22,121,27199,134,204,0.1095,60.8,0.1618
1166,West Carroll Parish,Louisiana,LA,22,123,9751,27,361,0.2132,37.2,0.0901
1167,West Feliciana Parish,Louisiana,LA,22,125,15310,36,426,0.1438,48.2,0.1934
1168,Winn Parish,Louisiana,LA,22,127,13755,14,957,0.1843,61.7,0.1013
1169,Androscoggin County,Maine,ME,23,001,111139,224,497,0.1223,27.4,0.171
1170,Aroostook County,Maine,ME,23,003,67105,10,6827,0.164,15.8,0.1495
1171,Cumberland County,Maine,ME,23,005,303069,329,921,0.0865,28,0.3149
1172,Franklin County,Maine,ME,23,007,29456,17,1744,0.1098,16.6,0.1739
1173,Hancock County,Maine,ME,23,009,55478,33,1693,0.1086,17.4,0.2208
1174,Kennebec County,Maine,ME,23,011,123642,130,951,0.1259,19.3,0.1912
1175,Knox County,Maine,ME,23,013,40607,108,377,0.0985,17,0.2338
1176,Lincoln County,Maine,ME,23,015,35237,74,475,0.1163,13.5,0.2018
1177,Oxford County,Maine,ME,23,017,57777,27,2176,0.1355,16.2,0.1433
1178,Penobscot County,Maine,ME,23,019,152199,43,3555,0.1405,19.5,0.1947
1179,Piscataquis County,Maine,ME,23,021,16800,4,4378,0.1619,17.2,0.135
1180,Sagadahoc County,Maine,ME,23,023,36699,143,257,0.1174,17.2,0.2295
1181,Somerset County,Maine,ME,23,025,50477,12,4093,0.178,15.3,0.1328
1182,Waldo County,Maine,ME,23,027,39607,53,751,0.1417,15,0.2234
1183,Washington County,Maine,ME,23,029,31095,11,2757,0.2016,23.6,0.1595
1184,York County,Maine,ME,23,031,211972,209,1013,0.0838,18.7,0.2362
1185,Allegany County,Maryland,MD,24,001,68106,159,428,0.1548,28.8,0.1149
1186,Anne Arundel County,Maryland,MD,24,003,588261,1412,417,0.0532,63.3,0.2514
1187,Baltimore County,Maryland,MD,24,005,854535,1405,608,0.0907,67.8,0.2377
1188,Calvert County,Maryland,MD,24,009,92783,428,217,0.046,46.7,0.1893
1189,Caroline County,Maryland,MD,24,011,33293,103,324,0.1197,52.9,0.1119
1190,Carroll County,Maryland,MD,24,013,172891,382,453,0.0536,32.9,0.2358
1191,Cecil County,Maryland,MD,24,015,103725,294,353,0.0871,39.7,0.1581
1192,Charles County,Maryland,MD,24,017,166617,362,460,0.0621,67.6,0.1822
1193,Dorchester County,Maryland,MD,24,019,32531,57,568,0.1536,58.8,0.1414
1194,Frederick County,Maryland,MD,24,021,271717,407,667,0.063,60.5,0.243
1195,Garrett County,Maryland,MD,24,023,28806,44,658,0.0963,11.2,0.1219
1196,Harford County,Maryland,MD,24,025,260924,591,441,0.0726,50.6,0.2244
1197,Howard County,Maryland,MD,24,027,332317,1311,253,0.0556,73.7,0.3189
1198,Kent County,Maryland,MD,24,029,19198,68,283,0.1061,46.7,0.2061
1199,Montgomery County,Maryland,MD,24,031,1062061,2095,507,0.0694,82.2,0.2791
1200,Prince George's County,Maryland,MD,24,033,967201,1982,488,0.0876,73.5,0.1989
1201,Queen Anne's County,Maryland,MD,24,035,49874,133,376,0.0782,35.1,0.2294
1202,St. Mary's County,Maryland,MD,24,037,113777,314,363,0.0771,51.9,0.1993
1203,Somerset County,Maryland,MD,24,039,24620,76,324,0.2166,60.7,0.1054
1204,Talbot County,Maryland,MD,24,041,37526,138,271,0.0794,51.2,0.2203
1205,Washington County,Maryland,MD,24,043,154705,331,467,0.1353,48.8,0.1387
1206,Wicomico County,Maryland,MD,24,045,103588,273,380,0.1318,63,0.1681
1207,Worcester County,Maryland,MD,24,047,52460,111,473,0.0894,40.2,0.1969
1208,Baltimore city,Maryland,MD,24,510,585708,7201,81,0.1964,64.8,0.1788
1209,Berkshire County,Massachusetts,MA,25,003,129026,136,946,0.1006,34.1,0.1992
1210,Bristol County,Massachusetts,MA,25,005,579200,1015,571,0.1189,48.5,0.1971
1211,Dukes County,Massachusetts,MA,25,007,20600,190,108,0.079,39.5,0.2784
1212,Essex County,Massachusetts,MA,25,009,809829,1585,511,0.1101,67.8,0.2512
1213,Franklin County,Massachusetts,MA,25,011,71029,98,725,0.1062,30.5,0.2148
1214,Hampden County,Massachusetts,MA,25,013,465825,735,634,0.1626,72.4,0.1782
1215,Hampshire County,Massachusetts,MA,25,015,162308,298,545,0.1138,44.1,0.2484
1216,Middlesex County,Massachusetts,MA,25,017,1632002,1929,846,0.0808,59.4,0.2846
1217,Nantucket County,Massachusetts,MA,25,019,14255,295,48,0.035,61.6,0.3258
1218,Norfolk County,Massachusetts,MA,25,021,725981,1777,409,0.0724,52.6,0.297
1219,Plymouth County,Massachusetts,MA,25,023,530819,769,690,0.0757,44.3,0.2507
1220,Suffolk County,Massachusetts,MA,25,025,797936,13566,59,0.179,81.1,0.2683
1221,Worcester County,Massachusetts,MA,25,027,862111,546,1579,0.104,57.6,0.2334
1222,Alcona County,Michigan,MI,26,001,10167,15,695,0.1497,12.6,0.1255
1223,Alger County,Michigan,MI,26,003,8842,9,937,0.1252,32.1,0.1288
1224,Allegan County,Michigan,MI,26,005,120502,143,842,0.0797,34.3,0.1656
1225,Alpena County,Michigan,MI,26,007,28907,49,594,0.158,14.6,0.126
1226,Antrim County,Michigan,MI,26,009,23431,45,525,0.099,16.3,0.1974
1227,Arenac County,Michigan,MI,26,011,15002,41,368,0.1345,16.2,0.0971
1228,Baraga County,Michigan,MI,26,013,8158,9,917,0.1448,48.7,0.1075
1229,Barry County,Michigan,MI,26,015,62423,108,577,0.0898,21.2,0.163
1230,Bay County,Michigan,MI,26,017,103856,233,445,0.156,28,0.1436
1231,Benzie County,Michigan,MI,26,019,17970,52,347,0.109,17.5,0.2026
1232,Berrien County,Michigan,MI,26,021,154316,266,579,0.1502,50.2,0.1833
1233,Branch County,Michigan,MI,26,023,44862,86,520,0.1077,30.9,0.1121
1234,Calhoun County,Michigan,MI,26,025,134310,187,718,0.1432,46.6,0.1418
1235,Cass County,Michigan,MI,26,027,51589,102,508,0.1228,32.9,0.1409
1236,Charlevoix County,Michigan,MI,26,029,26054,61,427,0.0922,17.8,0.1971
1237,Cheboygan County,Michigan,MI,26,031,25579,32,796,0.1209,21.3,0.14
1238,Chippewa County,Michigan,MI,26,033,36785,23,1581,0.175,53.3,0.1592
1239,Clare County,Michigan,MI,26,035,30856,54,575,0.1947,16.2,0.0896
1240,Clinton County,Michigan,MI,26,037,79128,138,575,0.0804,30.9,0.2203
1241,Crawford County,Michigan,MI,26,039,12988,23,563,0.1674,17.1,0.1378
1242,Delta County,Michigan,MI,26,041,36903,31,1180,0.1307,19.3,0.1584
1243,Dickinson County,Michigan,MI,26,043,25947,33,777,0.1061,15,0.178
1244,Eaton County,Michigan,MI,26,045,109175,188,579,0.0749,40.3,0.1951
1245,Emmet County,Michigan,MI,26,047,34112,71,483,0.094,22.4,0.2194
1246,Genesee County,Michigan,MI,26,049,406211,625,650,0.1592,49.6,0.1494
1247,Gladwin County,Michigan,MI,26,051,25386,49,516,0.151,14,0.0892
1248,Gogebic County,Michigan,MI,26,053,14380,13,1144,0.161,20.6,0.1411
1249,Grand Traverse County,Michigan,MI,26,055,95238,194,490,0.097,22.8,0.2442
1250,Gratiot County,Michigan,MI,26,057,41761,73,572,0.1305,36.1,0.1093
1251,Hillsdale County,Michigan,MI,26,059,45746,75,607,0.1378,17.8,0.1188
1252,Houghton County,Michigan,MI,26,061,37361,37,1020,0.1845,19.9,0.1912
1253,Huron County,Michigan,MI,26,063,31407,38,838,0.1212,15,0.1192
1254,Ingham County,Michigan,MI,26,065,284900,508,561,0.1692,57.2,0.2302
1255,Ionia County,Michigan,MI,26,067,66804,115,580,0.0962,29.6,0.1277
1256,Iosco County,Michigan,MI,26,069,25237,45,566,0.1489,18,0.1117
1257,Iron County,Michigan,MI,26,071,11631,10,1211,0.1486,15.1,0.1286
1258,Isabella County,Michigan,MI,26,073,64394,112,578,0.2348,35.5,0.1718
1259,Jackson County,Michigan,MI,26,075,160366,222,723,0.1253,35.6,0.1658
1260,Kalamazoo County,Michigan,MI,26,077,261670,451,580,0.1401,48.1,0.2499
1261,Kalkaska County,Michigan,MI,26,079,17939,31,571,0.1446,17.4,0.0842
1262,Kent County,Michigan,MI,26,081,657974,755,872,0.1015,56.5,0.2581
1263,Keweenaw County,Michigan,MI,26,083,2046,4,563,0.0799,11.6,0.1974
1264,Lake County,Michigan,MI,26,085,12096,21,574,0.1853,40.3,0.0865
1265,Lapeer County,Michigan,MI,26,087,88619,134,663,0.1061,25.8,0.1385
1266,Leelanau County,Michigan,MI,26,089,22301,59,376,0.0609,25.7,0.2633
1267,Lenawee County,Michigan,MI,26,091,99423,131,761,0.1066,36,0.1511
1268,Livingston County,Michigan,MI,26,093,193866,331,585,0.0468,20.4,0.2531
1269,Luce County,Michigan,MI,26,095,5339,6,927,0.1706,29.5,0.1367
1270,Mackinac County,Michigan,MI,26,097,10834,10,1064,0.1624,43.3,0.1407
1271,Macomb County,Michigan,MI,26,099,881217,1822,484,0.1022,44,0.1779
1272,Manistee County,Michigan,MI,26,101,25032,45,552,0.1053,26.9,0.1369
1273,Marquette County,Michigan,MI,26,103,66017,35,1870,0.1522,22.1,0.2333
1274,Mason County,Michigan,MI,26,105,29052,57,509,0.1326,24.3,0.1479
1275,Mecosta County,Michigan,MI,26,107,39714,70,571,0.1921,22.5,0.146
1276,Menominee County,Michigan,MI,26,109,23502,22,1052,0.1149,20.1,0.1244
1277,Midland County,Michigan,MI,26,111,83494,158,528,0.115,25.1,0.2264
1278,Missaukee County,Michigan,MI,26,113,15052,26,574,0.1122,18.5,0.0975
1279,Monroe County,Michigan,MI,26,115,154809,277,558,0.1082,27.4,0.1493
1280,Montcalm County,Michigan,MI,26,117,66614,92,721,0.1251,25.1,0.0994
1281,Montmorency County,Michigan,MI,26,119,9153,16,563,0.1559,14.1,0.089
1282,Muskegon County,Michigan,MI,26,121,175824,341,516,0.1227,46.8,0.1507
1283,Newaygo County,Michigan,MI,26,123,49978,58,862,0.1423,28.7,0.1214
1284,Oakland County,Michigan,MI,26,125,1274395,1405,907,0.0825,53.3,0.2871
1285,Oceana County,Michigan,MI,26,127,26659,49,545,0.1174,48.2,0.1446
1286,Ogemaw County,Michigan,MI,26,129,20770,36,575,0.1636,15.8,0.0893
1287,Ontonagon County,Michigan,MI,26,131,5816,4,1328,0.1295,14,0.125
1288,Osceola County,Michigan,MI,26,133,22891,40,573,0.1446,15.8,0.1032
1289,Oscoda County,Michigan,MI,26,135,8219,14,572,0.1306,15.1,0.0696
1290,Otsego County,Michigan,MI,26,137,25091,48,526,0.114,17.1,0.1704
1291,Ottawa County,Michigan,MI,26,139,296200,520,570,0.0796,42,0.248
1292,Presque Isle County,Michigan,MI,26,141,12982,19,685,0.123,12.1,0.113
1293,Roscommon County,Michigan,MI,26,143,23459,40,580,0.1496,15.2,0.1002
1294,Saginaw County,Michigan,MI,26,145,190124,234,813,0.1706,55.5,0.1477
1295,St. Clair County,Michigan,MI,26,147,160383,221,726,0.1125,24.3,0.1309
1296,St. Joseph County,Michigan,MI,26,149,60939,117,521,0.1222,40.1,0.1082
1297,Sanilac County,Michigan,MI,26,151,40611,42,964,0.1331,20.2,0.1029
1298,Schoolcraft County,Michigan,MI,26,153,8047,7,1222,0.1408,30.4,0.1127
1299,Shiawassee County,Michigan,MI,26,155,68094,126,541,0.1118,19.3,0.1274
1300,Tuscola County,Michigan,MI,26,157,53323,66,814,0.1265,20.1,0.1002
1301,Van Buren County,Michigan,MI,26,159,75587,121,623,0.1319,47.5,0.1586
1302,Washtenaw County,Michigan,MI,26,161,372258,515,722,0.1324,55.1,0.2786
1303,Wayne County,Michigan,MI,26,163,1793561,2909,617,0.1901,66.1,0.1595
1304,Wexford County,Michigan,MI,26,165,33673,59,575,0.1351,18.8,0.1383
1305,Aitkin County,Minnesota,MN,27,001,15697,8,1995,0.1259,17,0.1383
1306,Anoka County,Minnesota,MN,27,003,363887,816,446,0.0605,46.3,0.2316
1307,Becker County,Minnesota,MN,27,005,35183,24,1445,0.1065,30,0.1882
1308,Beltrami County,Minnesota,MN,27,007,46228,15,3055,0.1551,48.1,0.1926
1309,Benton County,Minnesota,MN,27,009,41379,100,413,0.102,28.5,0.1932
1310,Big Stone County,Minnesota,MN,27,011,5166,10,528,0.1257,18,0.114
1311,Blue Earth County,Minnesota,MN,27,013,69112,90,766,0.1562,35.7,0.2434
1312,Brown County,Minnesota,MN,27,015,25912,42,618,0.0881,20,0.1832
1313,Carlton County,Minnesota,MN,27,017,36207,41,875,0.0893,28.2,0.1739
1314,Carver County,Minnesota,MN,27,019,106922,284,376,0.0406,32.5,0.3523
1315,Cass County,Minnesota,MN,27,021,30066,13,2414,0.1176,32.7,0.1735
1316,Chippewa County,Minnesota,MN,27,023,12598,21,588,0.1237,41.9,0.1524
1317,Chisago County,Minnesota,MN,27,025,56621,128,442,0.0655,22.2,0.1656
1318,Clay County,Minnesota,MN,27,027,65318,62,1053,0.1407,34.1,0.2614
1319,Clearwater County,Minnesota,MN,27,029,8524,8,1030,0.1552,29.7,0.1423
1320,Cook County,Minnesota,MN,27,031,5600,4,1606,0.0872,32.8,0.2802
1321,Cottonwood County,Minnesota,MN,27,033,11517,18,649,0.1172,43,0.1583
